"","test2_z.date","scaled.BL_yFYield_CSUSHPINSA","scaled.yFYield_CSUSHPINSA","scaled.xYield_CASTHPI","scaled.xYield_TB3MS","scaled.xYield_MSPNHSUS","scaled.xYield_MVLOAS","scaled.Q1","scaled.Q2","unscaled.BL_yFYield_CSUSHPINSA","unscaled.yFYield_CSUSHPINSA","unscaled.xYield_CASTHPI","unscaled.xYield_TB3MS","unscaled.xYield_MSPNHSUS","unscaled.xYield_MVLOAS","unscaled.Q1","unscaled.Q2","distance"
"18","1993-06-30",0.568402425966164,0.227117455717137,-0.719125317500693,-0.108515042044718,0.52931433427337,0.670476212995775,-0.581394900920743,1.70542504270085,1,0.0130009990787716,-0.00852363371165499,0.00225225337837842,0.0241675682512268,0.0246528484136135,0,1,2.12252758765786
"19","1993-09-30",0.568402425966164,-0.426429151478258,-0.718438493189666,-0.0883431671792831,-0.422454073497284,1.30116057013293,-0.581394900920743,-0.581394900920743,1,0.00108872465513032,-0.00850496506068421,0.0123595483007195,-0.00393287989850022,0.036681495643222,0,0,1.75256518246834
"20","1993-12-31",0.568402425966164,-0.416196451332552,-0.627300309105196,-0.0753539178638696,-0.280313163640622,0.828480134431871,-0.581394900920743,-0.581394900920743,1,0.00127523733974755,-0.00602772754671477,0.0188679256591209,0.000263753688800605,0.0276663581199217,0,0,1.35653188507777
"21","1994-03-31",0.568402425966164,0.184284187446343,-0.77109000191058,0.00656247453944195,0.441628065609503,0.191045070402354,1.70542504270085,-0.581394900920743,1,0.0122202718276689,-0.00993609180389043,0.0599128529411765,0.0215786785319267,0.0155089588912509,1,0,2.01808102698217
"22","1994-06-30",0.568402425966164,0.230905165145532,-1.28958633959653,0.344397546371523,0.0772009700807361,1.92176985678827,-0.581394900920743,1.70542504270085,1,0.0130700381245739,-0.0240294006784773,0.229188080399988,0.0108191653786709,0.0485179873717978,0,1,2.95419982001048
"23","1994-09-30",-1.7444074452065,-0.526721746480325,-0.949026986796943,0.132289932107369,-0.720832939149984,1.81697184844416,-0.581394900920743,-0.581394900920743,0,-0.000739320814267308,-0.0147726175533455,0.122909698893888,-0.0127423547400611,0.0465192406794603,0,0,2.32705387424558
"24","1994-12-31",-1.7444074452065,-0.584905889893446,-0.951767905337503,0.245129578402368,0.541343466052527,0.564244661440951,-0.581394900920743,-0.581394900920743,0,-0.00179985035540586,-0.0148471187769502,0.179448993909569,0.0245227218695721,0.0226267606506201,0,0,1.50113806949058
"25","1995-03-31",0.568402425966164,-0.0184912645630916,-0.64159651420475,0.0596042492221495,-0.630585686896375,-0.0615927926225317,1.70542504270085,-0.581394900920743,1,0.0085242587138068,-0.00641631434966439,0.086489899621212,-0.0100778533635677,0.0106905553637513,1,0,2.01571955918339
"26","1995-06-30",0.568402425966164,0.119593709705212,-0.0648200515805169,-0.161715725672288,0.460742886886255,0.829573874246073,-0.581394900920743,1.70542504270085,1,0.0110411505301753,0.00926111333600321,-0.0244044160230072,0.0221430333054129,0.0276872183334931,0,1,2.04385054315436
"27","1995-09-30",0.568402425966164,-0.469127002530866,0.0123456637967223,-0.195028133667368,-0.769974187605028,1.41435375560541,-0.581394900920743,-0.581394900920743,1,0.000310465670325666,0.0113585635633153,-0.0410958903864825,-0.0141932235574642,0.0388403582841548,0,0,1.81864929151906
"28","1995-12-31",-1.7444074452065,-0.570157224781584,-0.456059898906334,-0.152677586362228,0.985467765589708,0.964277538685839,-0.581394900920743,-0.581394900920743,0,-0.00153102462169297,-0.00137322216772928,-0.0198757770062884,0.0376352519234018,0.0302563368501414,0,0,1.67580399421637
"29","1996-03-31",0.568402425966164,0.25078229031199,-0.40373190472889,-0.238220176699912,-0.495361914357429,-0.180745219632786,1.70542504270085,-0.581394900920743,1,0.0134323409307227,4.91110892839597e-05,-0.0627376425855514,-0.0060854445193389,0.00841803584612144,1,0,1.93501813200464
"30","1996-06-30",0.568402425966164,0.179254578763143,-0.877092752886776,-0.0765760251207246,0.390970022982924,1.26028330481671,-0.581394900920743,1.70542504270085,1,0.0121285965313425,-0.0128173648283652,0.0182555780933062,0.0200830271858927,0.0359018691967505,0,1,2.40058779450963
"31","1996-09-30",-1.7444074452065,-0.506939766288455,-0.473255319215581,-0.0825300832441528,0.0116577004837999,0.870059237774645,-0.581394900920743,-0.581394900920743,0,-0.000378752227277235,-0.0018406128743409,0.0152722450199205,0.00888403574646723,0.0284593702829377,0,0,1.28994606579383
"32","1996-12-31",0.568402425966164,-0.408491050302894,-0.214849162019479,-0.160000127508981,0.67801322930929,-0.179474961248932,-0.581394900920743,-0.581394900920743,1,0.00141568463241026,0.00518315474707198,-0.0235448005078189,0.0285578228087047,0.00844226268767367,0,0,1.11342420742966
"33","1997-03-31",0.568402425966164,0.292952809926356,-0.217656537796123,-0.0795911797065773,0.00853233566945938,-1.37169994799982,1.70542504270085,-0.581394900920743,1,0.0142009881805181,0.0051068471416531,0.0167448084281681,0.00879176103846335,-0.0142962968178261,1,0,2.27636492670112
"34","1997-06-30",0.568402425966164,0.315003412307797,-0.0389429056223082,-0.11826898523577,-0.289246559545762,0.955512391872928,-0.581394900920743,1.70542504270085,1,0.0146029072232954,0.00996448303078146,-0.00263504545454551,0,0.0300891647017678,0,1,2.06365360782439
"35","1997-09-30",0.568402425966164,-0.150056559472813,0.329403734782077,-0.113010030433102,-0.273701988651249,0.697637398509247,-0.581394900920743,-0.581394900920743,1,0.00612620189530766,0.0199765556315328,0,0.000458945059391258,0.0251708766716197,0,0,1.16573104423385
"36","1997-12-31",0.568402425966164,0.0479602141014259,0.237493453607461,-0.0958732682188918,-0.584318153668665,0.548429590548875,-0.581394900920743,-0.581394900920743,1,0.00973547799180974,0.0174783316573288,0.00858652509340385,-0.00871182943603854,0.0223251297214251,0,0,1.17636627212574
"37","1998-03-31",0.568402425966164,0.706790270247199,0.385742518645468,-0.127386922579722,1.61419140726648,-0.650341126656275,1.70542504270085,-0.581394900920743,1,0.0217440544895606,0.021507906626506,-0.00720366797642435,0.0561979778441206,-0.000538272396077732,1,0,2.53773064097366
"38","1998-06-30",0.568402425966164,0.718215249846847,0.387727186315727,-0.143288918631991,-0.845468845781855,0.720219342628719,-0.581394900920743,1.70542504270085,1,0.0219522989984864,0.0215618521078091,-0.01517150264853,-0.0164221625623303,0.0256015679302468,0,1,2.1565927207016
"39","1998-09-30",0.568402425966164,0.0378457971354019,0.556818396643934,-0.174500720903045,0.510021480615289,1.21812835066651,-0.581394900920743,-0.581394900920743,1,0.0095511212692625,0.0261579398367384,-0.0308104500798324,0.0235979571678446,0.0350978741924115,0,0,1.66147400805929
"40","1998-12-31",0.568402425966164,0.0426010935110331,0.299447371786272,-0.348861673831094,-0.421839829970086,0.849813714645324,-0.581394900920743,-0.581394900920743,1,0.00963779664140674,0.0191623082670416,-0.118175535672547,-0.00391474469013819,0.0280732401166419,0,0,1.33699119268591
"41","1999-03-31",0.568402425966164,0.86131601185855,0.164028721615625,-0.0410620672629906,0.627756213264692,0.606997426360646,1.70542504270085,-0.581394900920743,1,0.0245606141952111,0.0154814782871189,0.0360501583354624,0.0270740115558925,0.0234421573248673,1,0,2.00938046692792
"42","1999-06-30",0.568402425966164,0.918522037118817,0.228775917845589,-0.0918747582401381,-0.0588296880400943,1.27093654740417,-0.581394900920743,1.70542504270085,1,0.025603315456427,0.0172413793103448,0.0105900136077233,0.0068029336734694,0.0361050518117716,0,1,2.21946269141838
"43","1999-09-30",0.568402425966164,0.271248978992428,0.434582602242404,-0.0248733096017377,-0.10331796221308,1.10888189534515,-0.581394900920743,-0.581394900920743,1,0.0138053897835824,0.0228354345829507,0.0441616774282647,0.00548944140847918,0.0330142850605821,0,0,1.45114246043444
"44","1999-12-31",0.568402425966164,0.325082369553714,0.376785254189981,0.0558081142965115,1.25420312243905,-0.0682903547151194,-0.581394900920743,-0.581394900920743,1,0.0147866176171612,0.0212644381861966,0.0845878129032258,0.0455695181792355,0.010562816962127,0,0,1.54880947179199
"45","2000-03-31",0.568402425966164,1.16045800200861,1.1941651675737,0.0756189598126895,-0.758626922196124,0.423859469232016,1.70542504270085,-0.581394900920743,1,0.0300131120569838,0.0434817360722566,0.09451421090186,-0.0138582016753963,0.0199492819178237,1,0,2.33096866953542
"46","2000-06-30",0.568402425966164,0.973684876290355,0.587840270868088,-0.0431097399110833,-0.537582146444547,1.95002486606728,-0.581394900920743,1.70542504270085,1,0.0266087753134041,0.027001148985063,0.0350241539855074,-0.00733197406680774,0.0490568774445266,0,1,2.77227357655661
"47","2000-09-30",0.568402425966164,0.447129793701313,0.826519584821228,-0.0070500396897614,1.07972442095611,1.21245378424702,-0.581394900920743,-0.581394900920743,1,0.0170111910341724,0.0334887190005595,0.0530921832281752,0.0404181287611551,0.0349896467457202,0,0,1.99876796875723
"48","2000-12-31",0.568402425966164,0.264132477187268,0.734822256877418,-0.113010030433102,0.104832979529106,0.79585400987556,-0.581394900920743,-0.581394900920743,1,0.0136756764295445,0.030996283332732,0,0.0116349855324365,0.0270441005067179,0,0,1.36863020441833
"49","2001-03-31",0.568402425966164,0.758897814669487,1.00828226498154,-0.511059107641989,-0.705196650191978,0.204780948243653,1.70542504270085,-0.581394900920743,1,0.0226938251132107,0.0384292314153716,-0.199445983269005,-0.012280701754386,0.0157709346752897,1,0,2.25023258723926
"50","2001-06-30",0.568402425966164,0.81093855517369,0.715404487044396,-0.592271986330249,1.26154435351927,1.13420840383745,-0.581394900920743,1.70542504270085,1,0.0236423780936261,0.0304684866868892,-0.240138408830354,0.0457862640615749,0.033497321674324,0,1,2.64329475318106
"51","2001-09-30",0.568402425966164,-0.026158837457058,0.373008119062236,-0.380203796775273,-1.23522879816864,1.45944296963626,-0.581394900920743,-0.581394900920743,1,0.00838450091922782,0.0211617714397854,-0.133879781420765,-0.0279296146309896,0.0397003165870677,0,0,2.14837008242245
"52","2001-12-31",0.568402425966164,0.0994433093362673,0.110592380708735,-0.908381519233183,0.00664937813832989,2.66871453291839,-0.581394900920743,-0.581394900920743,1,0.0106738667032862,0.0140290189295667,-0.398527864353312,0.00873616773442043,0.0627639947565179,0,0,2.93862369030605
"53","2002-03-31",0.568402425966164,1.23945527107348,0.577579841668694,-0.308400480096579,2.44853117334503,0.00631323576113606,1.70542504270085,-0.581394900920743,1,0.0314530050002848,0.0267222590732494,-0.0979020994791922,0.0808314087759816,0.0119856844579604,1,0,3.10975058493472
"54","2002-06-30",0.568402425966164,1.26632792840833,0.844005494695543,-0.120745591845671,-0.464152239489132,0.157022284406935,-0.581394900920743,1.70542504270085,1,0.0319428162320177,0.0339640055376096,-0.00387597093023251,-0.00516399572649584,0.0148600636302918,0,1,2.05268426196953
"55","2002-09-30",0.568402425966164,0.396414783282066,0.978104782875207,-0.194549428991879,-1.90788819256984,0.194598425455809,-0.581394900920743,-0.581394900920743,1,0.0160868022991372,0.0376089737867835,-0.0408560312078912,-0.04778951991937,0.0155767298038094,0,0,2.31267905485716
"56","2002-12-31",0.568402425966164,0.288433467384806,0.666318958794019,-0.489494752758,2.00272375850997,-0.205733791515937,-0.581394900920743,-0.581394900920743,1,0.0141186135679401,0.0291342872709546,-0.18864097401347,0.0676691856521026,0.00794144448539935,0,0,2.32655431385795
"57","2003-03-31",0.568402425966164,0.975817739868679,0.444279228192873,-0.377450055783978,-1.13599628722687,-0.526315641918091,1.70542504270085,-0.581394900920743,1,0.02664765128028,0.0230989996934994,-0.13249999533125,-0.0249998283450401,0.00182718789561043,1,0,2.27020767856681
"58","2003-06-30",0.568402425966164,1.19612641110621,0.280809135092227,-0.314312873153345,0.878909129981277,0.619341530126603,-0.581394900920743,1.70542504270085,1,0.0306632445383515,0.018655700201536,-0.100864555905289,0.0344891657638138,0.0236775886747749,0,1,2.14014161899931
"59","2003-09-30",0.568402425966164,0.683951424759923,0.835786682078337,-0.324101494972659,-0.301076599993561,1.06925604365734,-0.581394900920743,-0.581394900920743,1,0.0213277680427055,0.0337406090420556,-0.105769230769231,-0.000349275554324402,0.0322585260414603,0,0,1.6472937881804
"60","2003-12-31",0.568402425966164,0.89089493514228,1.94755283896023,-0.141623268391702,1.15972116851669,0.0161188049781673,-0.581394900920743,-0.581394900920743,1,0.025099752869381,0.0639596534333378,-0.0143369139784947,0.0427799895233107,0.0121726999303793,0,0,2.41542382966322
"61","2004-03-31",0.568402425966164,1.85384799307119,0.773165834441679,-0.113010030433102,2.06442151946901,-0.566240707003701,1.70542504270085,-0.581394900920743,1,0.0426516167408191,0.0320385045456755,0,0.0694907787188916,0.00106572216699474,1,0,2.90508451338838
"62","2004-06-30",0.568402425966164,1.51366410613331,1.88995235102119,0.235343221517172,0.29408806603453,-0.0892446739257232,-0.581394900920743,1.70542504270085,1,0.0364510431763794,0.0623940079140757,0.174545453910744,0.0172226397369657,0.0101631683726724,0,1,2.63974493664454
"63","2004-09-30",0.568402425966164,0.847666709905649,3.34077792533058,0.646990534168642,-0.685460841662731,0.894949654767007,-0.581394900920743,-0.581394900920743,1,0.0243118266890654,0.101829065513801,0.380804952381409,-0.011698012667691,0.0289340895969825,0,0,3.67780170881109
"64","2004-12-31",0.568402425966164,1.16030649262223,0.998025039665274,0.585063331371006,1.88402882442621,-0.116532474413125,-0.581394900920743,-0.581394900920743,1,0.0300103504767562,0.0381504285886756,0.349775783969113,0.0641647818353501,0.00964272526667109,0,0,2.36168109024245
"65","2005-03-31",0.568402425966164,1.98333396321171,1.20172609283199,0.41411296138625,0.027987451756195,-0.231782604038756,1.70542504270085,-0.581394900920743,1,0.0450117734509037,0.0436872504554793,0.264119600890167,0.00936616283240688,0.00744463181985378,1,0,2.21734891865488
"66","2005-06-30",0.568402425966164,1.57177408279972,1.73910157890112,0.144001576286884,-0.240142841052596,-0.245247297448228,-0.581394900920743,1.70542504270085,1,0.0375102208711,0.0582937156440351,0.128777920987151,0.00144976076555015,0.00718782816641839,0,1,2.53170302046108
"67","2005-09-30",0.568402425966164,0.64868214150645,1.4072785634821,0.233171931707492,0.642476444490508,0.390126541897467,-0.581394900920743,-0.581394900920743,1,0.0206849104772084,0.0492743959148578,0.173457510097156,0.0275086184318256,0.0193059149493275,0,0,1.80992178478071
"68","2005-12-31",0.568402425966164,0.18049692029932,1.24216236248865,0.164180783568472,0.221398144874541,-0.756392410393026,-0.581394900920743,-0.581394900920743,1,0.0121512408433837,0.0447863533740278,0.138888889880952,0.0150765090775666,-0.00256092202402636,0,0,1.69325406928904
"69","2006-03-31",0.568402425966164,0.267912831475043,0.352962402583963,0.182531389102959,0.373677082591579,-3.24367555235238,1.70542504270085,-0.581394900920743,1,0.0137445814122936,0.0206169065036095,0.148083621822227,0.0195724624614746,-0.0499993135683959,1,0,3.75039470239017
"70","2006-06-30",0.568402425966164,-0.42132871224429,-0.0778013630464603,0.0278146796355739,-0.109404650103796,-1.14470512448562,-0.581394900920743,1.70542504270085,1,0.00118169098862086,0.00890826680886425,0.0705614568061925,0.00530973523617906,-0.00996696690167953,0,1,2.13907468665096
"71","2006-09-30",-1.7444074452065,-0.71434650963364,-0.2900133641393,-0.0267292304914069,-1.65157824933487,0.593381859010057,-0.581394900920743,-0.581394900920743,0,-0.00415918045816377,0.0031401078829143,0.0432317519796113,-0.0402221072890178,0.0231824761473689,0,0,1.95976401871593
"72","2006-12-31",-1.7444074452065,-0.837884623316871,-0.631305220900069,-0.114365857767849,0.977252346715333,-1.09348464278333,-0.581394900920743,-0.581394900920743,0,-0.00641092485675976,-0.00613658551703822,-0.00067934918432111,0.0373926961186253,-0.00899007077550307,0,0,1.7995545854893
"73","2007-03-31",-1.7444074452065,-0.668871442905177,-0.920091657423934,-0.080448118570491,1.2126064085058,-0.892047620630569,1.70542504270085,-0.581394900920743,0,-0.00333030082151853,-0.0139861230217511,0.0163154316902212,0.0443413976684714,-0.00514818877694334,1,0,2.52303357574814
"74","2007-06-30",-1.7444074452065,-1.009372567268,-1.0356003742992,-0.211797495819303,-2.26551999179709,-0.289104365291544,-0.581394900920743,1.70542504270085,0,-0.00953665671153636,-0.0171257788038838,-0.0494983264545139,-0.0583484056197454,0.00635136981503814,0,1,3.09515477623247
"75","2007-09-30",-1.7444074452065,-1.939129024317,-1.76693477017452,-0.295593143635931,-0.289246559545762,0.915976967852536,-0.581394900920743,-0.581394900920743,0,-0.0264834420541291,-0.0370042635347116,-0.0914848711530718,0,0.0293351303528377,0,0,2.19274969572337
"76","2007-12-31",-1.7444074452065,-2.34899079445506,-1.89423610279056,-0.536590225928143,-0.84672792172882,-1.12694196939115,-0.581394900920743,-0.581394900920743,0,-0.0339540429690296,-0.0404644557681061,-0.212238574138062,-0.0164593360995852,-0.00962818138417276,0,0,2.55715582652299
"77","2008-03-31",-1.7444074452065,-1.27359105885958,-2.45986858341851,-0.905824815098117,-0.48452310900102,-0.847013604036815,1.70542504270085,-0.581394900920743,0,-0.0143525996679941,-0.0558389775912803,-0.397246805309735,-0.00576543464568047,-0.00428928322013278,1,0,3.32718519758132
"78","2008-06-30",-1.7444074452065,-1.46829493909163,-3.42333508392276,-0.519978590359524,-0.145525695856044,-0.594861560806532,-0.581394900920743,1.70542504270085,0,-0.01790149124992,-0.082027071884336,-0.203915168358752,0.00424328087082304,0.000519854571091161,0,1,3.95109268975256
"79","2008-09-30",-1.7444074452065,-3.17801599042891,-3.17859132561376,-0.276598058486774,-1.55342616771391,-0.38965816548508,-0.581394900920743,-0.581394900920743,0,-0.0490647872217358,-0.0753746635059664,-0.0819672170451492,-0.0373242200951803,0.00443357024313351,0,0,3.66346225684481
"80","2008-12-31",-1.7444074452065,-3.33309386257547,-1.67328595126685,-1.71230201373953,-1.23571993839127,-2.2179985229475,-0.581394900920743,-0.581394900920743,0,-0.0518914106785874,-0.0344587841654718,-0.801339283038704,-0.0279441152807776,-0.0304372188079878,0,0,3.58530686783318
"81","2009-03-31",0.568402425966164,-0.31014029943699,-0.752413470463773,-0.673620700037958,-2.37937640053362,-2.07849237461434,1.70542504270085,-0.581394900920743,1,0.00320833586980784,-0.00942844284428446,-0.280898895720237,-0.0617099545891099,-0.0277765055277691,1,0,3.7746454259823
"82","2009-06-30",0.568402425966164,0.266843948239818,-2.08538241966013,-0.48721763250931,1.49281934300854,-1.57015623167378,-0.581394900920743,1.70542504270085,1,0.0137250987460467,-0.045660025896731,-0.187500002929687,0.0526145332050048,-0.0180813290606571,0,1,3.53929309996612
"83","2009-09-30",-1.7444074452065,-1.43975531536783,-1.21821517341029,-0.304911288762575,-1.23381399471968,-0.991547345736601,-0.581394900920743,-0.581394900920743,0,-0.0173812960167072,-0.0220894527623718,-0.0961538095414194,-0.0278878433233531,-0.00704588463573441,0,0,2.18140373997539
"84","2009-12-31",-1.7444074452065,-1.91747368704083,-0.282853806192129,-1.38690820325812,0.6983474548199,-1.88237277533373,-0.581394900920743,-0.581394900920743,0,-0.0260887275570602,0.00333471265486951,-0.63829785875962,0.0291581798335445,-0.0240360394009937,0,0,2.59047816716266
"85","2010-03-31",0.568402425966164,0.588595116479443,-0.661695952155447,1.64796678941162,0.144127249044326,-0.704803878242528,1.70542504270085,-0.581394900920743,1,0.0195896968787574,-0.00696263949539055,0.882352889273359,0.0127951276154041,-0.00157700630246249,1,0,2.63014293335803
"86","2010-06-30",-1.7444074452065,-0.682245286270133,-0.511596157536447,0.635405138637351,-0.625452750886113,-1.34417303482804,-0.581394900920743,1.70542504270085,0,-0.00357406751008849,-0.00288275963159312,0.37499998828125,-0.00992630620037693,-0.0137712932655478,0,1,2.47183276474167
"87","2010-09-30",-1.7444074452065,-2.1065188117482,-0.221655074983258,0.0230654560121689,0.142942268072184,-1.33653540979423,-0.581394900920743,-0.581394900920743,0,-0.0295344763057679,0.00499816244027929,0.0681818166322314,0.0127601416922591,-0.0136256256329769,0,0,1.59137124606285
"88","2010-12-31",-1.7444074452065,-1.90483604718385,-0.819909977783905,-0.367789664998107,-0.375601158953089,0.5100668962783,-0.581394900920743,-0.581394900920743,0,-0.0258583797404147,-0.0112630732099759,-0.127659571751924,-0.00254957290379065,0.0215934621115723,0,0,1.37288242040904
"89","2011-03-31",0.568402425966164,0.465453605785081,-1.69456263877165,-0.259042259546156,0.510391054265512,0.600869258976435,1.70542504270085,-0.581394900920743,1,0.0173451814116388,-0.0350371082673767,-0.073170729922665,0.0236088686302454,0.0233252786314377,1,0,2.60896204086922
"90","2011-06-30",0.568402425966164,-0.163046978362267,-1.00247779526522,-1.37349874245549,0.0192575705511741,-0.306452531722754,-0.581394900920743,1.70542504270085,1,0.00588942393183034,-0.0162254701553557,-0.631578930747923,0.00910841780520055,0.0060204991160584,0,1,2.49644530099044
"91","2011-09-30",-1.7444074452065,-2.30240717515389,-0.274626164527248,-1.1108971675439,-1.295146139419,0.0448019094574612,-0.581394900920743,-0.581394900920743,0,-0.0331049576082419,0.00355834913378872,-0.500000107142849,-0.0296986417675583,0.0127197547943965,0,0,1.91440926718303
"92","2011-12-31",-1.7444074452065,-1.31269660091688,-0.530274015227298,-0.968341801147273,-0.736455381739652,-0.108272273491984,-0.581394900920743,-0.581394900920743,0,-0.015065381194733,-0.00339044463999172,-0.428571489795927,-0.0132035989191901,0.00980026689871205,0,0,1.56492998284528
"93","2012-03-31",0.568402425966164,2.05229106518969,-0.827833099346152,7.87008834945164,1.96122067310238,-0.0395359901780521,1.70542504270085,-0.581394900920743,1,0.0462686630333404,-0.0114784324927936,4.00000150000038,0.0664438294729861,0.0111112309245376,1,0,8.34973307949176
"94","2012-06-30",0.568402425966164,0.894744554016964,-0.333050374281012,0.485722093597033,0.0391265433300954,0.63775500524968,-0.581394900920743,1.70542504270085,1,0.0251699203462783,0.00197031393668734,0.299999985000001,0.00969503849443965,0.0240287773383594,0,1,2.00040132079011
"95","2012-09-30",-1.7444074452065,-0.681119917526547,0.385441985784303,0.270792464083392,1.48030249114395,0.786588604269835,-0.581394900920743,-0.581394900920743,0,-0.00355355527553047,0.0214997378080757,0.192307607988169,0.052244979914575,0.0268673872361107,0,0,1.92560412398217
"96","2012-12-31",0.568402425966164,0.228367695811076,0.351796486571997,-0.434908919566335,-0.048350743849615,0.0607303611103417,-0.581394900920743,-0.581394900920743,1,0.0130237873587971,0.0205852156057493,-0.161290263267428,0.00711231884057972,0.0130235481637391,0,0,0.997483117204218
"97","2013-03-31",0.568402425966164,2.50576735896705,0.424420871417058,-0.113010030433102,0.775817198999569,0.143897913974619,1.70542504270085,-0.581394900920743,1,0.0545342312370731,0.0225592274030482,0,0.0314454321858184,0.0146097507435767,1,0,2.01543987408965
